The quality of Indigenous identification in administrative health data in Australia: insights from studies using data linkage.;2014;6
The role of ICT in supporting disruptive innovation: a multi-site qualitative study of nurse practitioners in emergency departments.;2014;1
The use of regional platforms for managing electronic health records for the production of regional public health indicators in France.;2014;2
Tool, weapon, or white elephant? A realist analysis of the five phases of a twenty-year programme of occupational health information system implementation in the health sector.;2014;2
Understanding and using comparative healthcare information the effect of the amount of information and consumer characteristics and skills.;2014;2
Use of hyperlinks in electronic test result communication: a survey study in general practice.;2014;3
Use of name recognition software, census data and multiple imputation to predict missing data on ethnicity: application to cancer registry records.;2014;1
Use of the internet by Italian pediatricians: habits, impact on clinical practice and expectations.;2014;3
User acceptance of a picture archiving and communication system (PACS) in a Saudi Arabian hospital radiology department.;2014;4
Users' perspectives of key factors to implementing electronic health records in Canada: a Delphi study.;2014;10
Using n-gram analysis to cluster heartbeat signals.;2014;1
Video observation in HIT development: lessons learned on benefits and challenges.;2014;0
Visual Aids for Multimodal Treatment Options to Support Decision Making of Patients with Colorectal Cancer.;2014;1
Web-based information for pregnant women and new mothers with type 1 diabetes- a description of the development process.;2014;1
What is needed to implement a computer-assisted health risk assessment tool? An exploratory concept mapping study.;2014;2
Why technology matters as much as science in improving healthcare.;2014;2
Willingness to share personal health record data for care improvement and public health: a survey of experienced personal health record users.;2014;5
arriba-lib: evaluation of an electronic library of decision aids in primary care physicians.;2014;1
e-MIR;2014;32
"Many miles to go ...": a systematic review of the implementation of patient decision support interventions into routine clinical practice.;2014;25
"Quality of prenatal and maternal care: bridging the know-do gap" (QUALMAT study): an electronic clinical decision support system for rural Sub-Saharan Africa.;2014;9
"Reducing unnecessary testing in a CPOE system through implementation of a targeted CDS intervention".;2014;6
A Socio-technical assessment of the success of picture archiving and communication systems: the radiology technologist's perspective.;2014;2
A Study on Pubmed Search Tag Usage Pattern: Association Rule Mining of a Full-day Pubmed Query Log.;2014;7
A comparison of electronic health records at two major Peking University Hospitals in China to United States meaningful use objectives.;2014;0
A data mining approach for grouping and analyzing trajectories of care using claim data: the example of breast cancer.;2014;3
A hybrid seasonal prediction model for tuberculosis incidence in China.;2014;2
A method for discovering and inferring appropriate eligibility criteria in clinical trial protocols without labeled data.;2014;0
A practical approach for incorporating dependence among fields in probabilistic record linkage.;2014;0
A preliminary exploration of the feasibility of offering men information about potential prostate cancer treatment options before they know their biopsy results.;2014;1
A randomized controlled study about the use of eHealth in the home health care of premature infants.;2014;4
A randomized study of telephonic care support in populations at risk for musculoskeletal preference-sensitive surgeries.;2014;1
A study of general practitioners' perspectives on electronic medical records systems in NHSScotland.;2014;6
A systematic development process for patient decision aids.;2014;13
A tailored, dialogue-based health communication application for patients with chronic low back pain: study protocol of a randomised controlled trial.;2014;1
A tailored, interactive health communication application for patients with type 2 diabetes: study protocol of a randomised controlled trial.;2014;3
Acceptability and adoption of handheld computer data collection for public health research in China: a case study.;2014;4
Accessing the public MIMIC-II intensive care relational database for clinical research.;2014;11
Addressing health literacy in patient decision aids.;2014;12
Addressing tensions when popular media and evidence-based care collide.;2014;1
Against conventional wisdom: when the public, the media, and medical practice collide.;2014;0
An analysis of online health information on schizophrenia or related conditions: a cross-sectional survey.;2014;1
An evaluation of data quality in Canada's Continuing Care Reporting System (CCRS): secondary analyses of Ontario data submitted between 1996 and 2011.;2014;9
An evidential reasoning based model for diagnosis of lymph node metastasis in gastric cancer.;2014;0
An improved survivability prognosis of breast cancer by using sampling and feature selection technique to solve imbalanced patient classification data.;2014;0
An investigation of the effect of nurses' technology readiness on the acceptance of mobile electronic medical record systems.;2014;6
Analysis of the quality of hospital information systems audit trails.;2014;3
Analyzing the impact of social factors on homelessness: a Fuzzy Cognitive Map approach.;2014;5
Ancillary study management systems: a review of needs.;2014;1
Annual acknowledgement of manuscript reviewers.;2014;0
Application of clinical pathway using electronic medical record system in pediatric patients with supracondylar fracture of the humerus: a before and after comparative study.;2014;2
Applying representational state transfer (REST) architecture to archetype-based electronic health record systems.;2014;4
Appraisal of the Karnofsky Performance Status and proposal of a simple algorithmic system for its evaluation.;2014;5
Artificial neural network models for prediction of cardiovascular autonomic dysfunction in general Chinese population.;2014;3
Automated identification of pneumonia in chest radiograph reports in critically ill patients.;2014;2
Autonomic care platform for optimizing query performance.;2014;0
Balancing the presentation of information and options in patient decision aids: an updated review.;2014;3
Basing information on comprehensive, critically appraised, and up-to-date syntheses of the scientific evidence: a quality dimension of the International Patient Decision Aid Standards.;2014;7
Bayesian predictors of very poor health related quality of life and mortality in patients with COPD.;2014;3
Benefits of a physician-facing tablet presentation of patient symptom data: comparing paper and electronic formats.;2014;1
Beyond the threshold: real-time use of evidence in practice.;2014;5
Clarifying values: an updated review.;2014;11
Coaching and guidance with patient decision aids: A review of theoretical and empirical evidence.;2014;2
Communicating information about "what not to do" to consumers.;2014;0
Comparative evaluation of different medication safety measures for the emergency department: physicians' usage and acceptance of training, poster, checklist and computerized decision support.;2014;4
Correction: On the alert: future priorities for alerts in clinical decision support for computerized physician order entry identified from a European workshop.;2014;1
Cost effectiveness of a computer-delivered intervention to improve HIV medication adherence.;2014;8
Criteria for assessing high-priority drug-drug interactions for clinical decision support in electronic health records.;2014;6
Decision Support for Hospital Bed Management Using Adaptable Individual Length of Stay Estimations and Shared Resources.;2014;3
Delivering patient decision aids on the Internet: definitions, theories, current evidence, and emerging research areas.;2014;5
Deployment of assistive living technology in a nursing home environment: methods and lessons learned.;2014;7
Design and implementation of the mobility assessment tool: software description.;2014;0
Designing a multifaceted survivorship care plan to meet the information and communication needs of breast cancer patients and their family physicians: results of a qualitative pilot study.;2014;3
Designing concept maps for a precise and objective description of pharmaceutical innovations.;2014;2
Detecting and diagnosing hotspots for the enhanced management of hospital emergency departments in Queensland, Australia.;2014;0
Determination of French influenza outbreaks periods between 1985 and 2011 through a web-based Delphi method.;2014;1
Developing model-based algorithms to identify screening colonoscopies using administrative health databases.;2014;6
Development and evaluation of a de-identification procedure for a case register sourced from mental health electronic records.;2014;8
Development and initial evaluation of a treatment decision dashboard.;2014;4
Development and validation of an algorithm to recalibrate mental models and reduce diagnostic errors associated with catheter-associated bacteriuria.;2014;5
Development and validation of the Japanese version of the Decisional Conflict Scale to investigate the value of pharmacists' information: a before and after study.;2014;1
Development of ClickClinica: a novel smartphone application to generate real-time global disease surveillance and clinical practice data.;2014;3
Development of a web-based intervention for the indicated prevention of depression.;2014;4
Diabetic retinopathy risk prediction for fundus examination using sparse learning: a cross-sectional study.;2014;7
Differentiating innovation priorities among stakeholder in hospital care.;2014;1
Disclosing conflicts of interest in patient decision aids.;2014;2
Do personal stories make patient decision aids more effective? A critical review of theory and evidence.;2014;6
Does googling for preconception care result in information consistent with international guidelines: a comparison of information found by Italian women of childbearing age and health professionals.;2014;2
Does introduction of a Patient Data Management System (PDMS) improve the financial situation of an intensive care unit?;2014;1
Effects of a computerized feedback intervention on safety performance by junior doctors: results from a randomized mixed method study.;2014;1
Effects of and satisfaction with short message service reminders for patient medication adherence: a randomized controlled study.;2014;6
Efficient protein structure search using indexing methods.;2014;0
Efficient techniques for genotype-phenotype correlational analysis.;2014;0
Establishing the effectiveness of patient decision aids: key constructs and measurement instruments.;2014;11
Evaluating predictive modeling algorithms to assess patient eligibility for clinical trials from routine data.;2014;5
Evaluating the risk of patient re-identification from adverse drug event reports.;2014;0
Evaluation of a drug-drug interaction: fax alert intervention program.;2014;1
Evaluation of data completeness in the electronic health record for the purpose of patient recruitment into clinical trials: a retrospective analysis of element presence.;2014;14
Evaluation of prediction models for the staging of prostate cancer.;2014;0
Evaluation of syndromic algorithms for detecting patients with potentially transmissible infectious diseases based on computerised emergency-department data.;2014;2
Factors influencing the surgery intentions and choices of women with early breast cancer: the predictive utility of an extended theory of planned behaviour.;2014;0
Factors of accepting pain management decision support systems by nurse anesthetists.;2014;1
Filtering data from the collaborative initial glaucoma treatment study for improved identification of glaucoma progression.;2014;0
Finding type 2 diabetes causal single nucleotide polymorphism combinations and functional modules from genome-wide association data.;2014;1
Generation and application of drug indication inference models using typed network motif comparison analysis.;2014;1
Generic medicines: an evaluation of the accuracy and accessibility of information available on the internet.;2014;1
Global informetric perspective studies on translational medical research.;2014;2
Health communication in primary health care -A case study of ICT development for health promotion.;2014;4
Healthcare professionals' acceptance of BelRAI, a web-based system enabling person-centred recording and data sharing across care settings with interRAI instruments: a UTAUT analysis.;2014;1
How do medical doctors use a web-based oncology protocol system? A comparison of Australian doctors at different levels of medical training using logfile analysis and an online survey.;2014;0
Identifying patients with diabetes and the earliest date of diagnosis in real time: an electronic health record case-finding algorithm.;2014;6
Impact of unlinked deaths and coding changes on mortality trends in the Swiss National Cohort.;2014;2
Implementing computerised Aboriginal and Torres Strait Islander health checks in primary care for clinical care and research: a process evaluation.;2014;2
Improved de-identification of physician notes through integrative modeling of both public and private medical text.;2014;0
Improved method for protein complex detection using bottleneck proteins.;2014;0
Improving sensitivity of machine learning methods for automated case identification from free-text electronic medical records.;2014;3
In pursuit of certainty: can the systematic review process deliver?;2014;1
In silico surveillance: evaluating outbreak detection with simulation models.;2014;5
Incorporating patient and family preferences into evidence-based medicine.;2014;1
Increasing utilization of Internet-based resources following efforts to promote evidence-based medicine: a national study in Taiwan.;2014;1
Influence of patient characteristics on perceived risks and willingness to take a proposed anti-rheumatic drug.;2014;2
Information technology systems in public sector health facilities in developing countries: the case of South Africa.;2014;4
Interdisciplinary decision making in prostate cancer therapy - 5-years' time trends at the Interdisciplinary Prostate Cancer Center (IPC) of the Charité Berlin.;2014;1
Internet-enabled pulmonary rehabilitation and diabetes education in group settings at home: a preliminary study of patient acceptability.;2014;5
Is the coverage of google scholar enough to be used alone for systematic reviews.;2014;19
Knowledge and utilization of information communication technology (ICT) among health science students at the University of Gondar, North Western Ethiopia.;2014;0
Lessons learned from implementation of computerized provider order entry in 5 community hospitals: a qualitative study.;2014;7
Making decisions in a complex information environment: evidential preference and information we trust.;2014;0
Managing personal health information in distributed research network environments.;2014;1
Managing protected health information in distributed research network environments: automated review to facilitate collaboration.;2014;2
Measuring preferences for analgesic treatment for cancer pain: How do African-Americans and Whites perform on choice-based conjoint (CBC) analysis experiments?;2014;2
Measuring the impact of a health information exchange intervention on provider-based notifiable disease reporting using mixed methods: a study protocol.;2014;2
Media, messages, and medication: strategies to reconcile what patients hear, what they want, and what they need from medications.;2014;3
Medical practices display power law behaviors similar to spoken languages.;2014;0
Methodological challenges in using the Finnish Hospital Discharge register for studying fire-related injuries leading to inpatient care.;2014;2
Mining FDA drug labels for medical conditions.;2014;6
Mobile phones and social structures: an exploration of a closed user group in rural Ghana.;2014;1
National survey focusing on the crucial information needs of intensive care charge nurses and intensivists: same goal, different demands.;2014;0
No personalization without participation: on the active contribution of psychiatric patients to the development of a mobile application for mental health.;2014;4
On the alert: future priorities for alerts in clinical decision support for computerized physician order entry identified from a European workshop.;2014;5
On the efficacy of per-relation basis performance evaluation for PPI extraction and a high-precision rule-based approach.;2014;0
On the usage of health records for the design of virtual patients: a systematic review.;2014;4
Patient-centered medicine and patient-oriented research: improving health outcomes for individual patients.;2014;14
People, organizational, and leadership factors impacting informatics support for clinical and translational research.;2014;0
Perceived barriers of heart failure nurses and cardiologists in using clinical decision support systems in the treatment of heart failure patients.;2014;4
Person-centred web-based support - development through a Swedish multi-case study.;2014;0
Predicting out of intensive care unit cardiopulmonary arrest or death using electronic medical record data.;2014;8
Presenting quantitative information about decision outcomes: a risk communication primer for patient decision aid developers.;2014;14
Prevention praised, cure preferred: results of between-subjects experimental studies comparing (monetary) appreciation for preventive and curative interventions.;2014;1
Privacy and information security risks in a technology platform for home-based chronic disease rehabilitation and education.;2014;3
Providing information about options in patient decision aids.;2014;4
Pseudonymization of patient identifiers for translational research.;2014;4
Recognizing clinical entities in hospital discharge summaries using Structural Support Vector Machines with word representation features.;2014;6
Relationship between the population incidence of pertussis in children in New South Wales, Australia and emergency department visits with cough: a time series analysis.;2014;1
Research collaboration in health management research communities.;2014;6
Risk factors for adverse reactions from contrast agents for computed tomography.;2014;3
Risks to patient safety associated with implementation of electronic interventions for medication management in ambulatory care - a systematic review.;2014;4
Rule-based multi-scale simulation for drug effect pathway analysis.;2014;3
Safety Assurance Factors for Electronic Health Record Resilience (SAFER): study protocol.;2014;8
Simulating an emergency department: the importance of modeling the interactions between physicians and delegates in a discrete event simulation.;2014;5
Supporting informed decision making when clinical evidence and conventional wisdom collide: papers developed from the Eisenberg Center Conference Series 2012.;2014;0
Systematic review of clinical decision support interventions with potential for inpatient cost reduction.;2014;0
Teleconsultation in children with abdominal pain: a comparison of physician triage recommendations and an established paediatric telephone triage protocol.;2014;0
Ten years of the International Patient Decision Aid Standards Collaboration: evolution of the core dimensions for assessing the quality of patient decision aids.;2014;15
The Cloud Paradigm Applied to e-Health.;2014;14
The SAKK cancer-specific geriatric assessment (C-SGA): a pilot study of a brief tool for clinical decision-making in older cancer patients.;2014;0
The challenges of implementing a telestroke network: a systematic review and case study.;2014;1
The effect of data cleaning on record linkage quality.;2014;4
The effect of improving task representativeness on capturing nurses' risk assessment judgements: a comparison of written case simulations and physical simulations.;2014;0
The effectiveness of a graphical presentation in addition to a frequency format in the context of familial breast cancer risk communication: a multicenter controlled trial.;2014;3
The evidence for the effectiveness of safety alerts in electronic patient medication record systems at the point of pharmacy order entry: a systematic review.;2014;7
The human resource information system: a rapid appraisal of Pakistan's capacity to employ the tool.;2014;0
The impact of EHR and HIE on reducing avoidable admissions: controlling main differential diagnoses.;2014;11
The influence of medical testing on patients' health: an overview from the gynecologists' perspective.;2014;1
The predictability of claim-data-based comorbidity-adjusted models could be improved by using medication data.;2014;1
The usability and preliminary effectiveness of a web-based physical activity intervention in patients with knee and/or hip osteoarthritis.;2014;2
The value of usability testing for Internet-based adolescent self-management interventions: "Managing Hemophilia Online".;2014;2
Towards plug-and-play integration of archetypes into legacy electronic health record systems: the ArchiMed experience.;2014;2
Usability testing of ANSWER: a web-based methotrexate decision aid for patients with rheumatoid arthritis.;2014;3
Use and satisfaction with key functions of a common commercial electronic health record: a survey of primary care providers.;2014;3
User needs elicitation via analytic hierarchy process (AHP). A case study on a Computed Tomography (CT) scanner.;2014;13
Using electronic technology to improve clinical care - results from a before-after cluster trial to evaluate assessment and classification of sick children according to Integrated Management of Childhood Illness (IMCI) protocol in Tanzania.;2014;3
Using latent class analysis to model prescription medications in the measurement of falling among a community elderly population.;2014;0
Using value of information to guide evaluation of decision supports for differential diagnosis: is it time for a new look?;2014;0
Why mobile health app overload drives us crazy, and how to restore the sanity.;2014;24
e-Monitoring of Asthma Therapy to Improve Compliance in children using a real-time medication monitoring system (RTMM): the e-MATIC study protocol.;2014;5
A framework for efficient spatial web object retrieval.;2014;10
A highly optimized algorithm for continuous intersection join queries over moving objects.;2014;9
A survey of skyline processing in highly distributed environments.;2014;20
ANDES: efficient evaluation of NOT-twig queries in relational databases.;2014;2
An adaptive updating protocol for reducing moving object database workload.;2014;3
Answering pattern match queries in large graph databases via graph embedding.;2014;6
Approximate regional sequence matching for genomic databases.;2014;2
CLARO: modeling and processing uncertain data streams.;2014;13
Consistency and repair for XML write-access control policies.;2014;3
Continuous reverse k nearest neighbors queries in Euclidean space and in spatial networks.;2014;15
Design by example for SQL table definitions with functional dependencies.;2014;9
Distributed similarity estimation using derived dimensions.;2014;0
Efficient and effective similarity search over probabilistic data based on Earth Mover's Distance.;2014;6
Efficient management of uncertainty in XML schema matching.;2014;4
Efficient subsequence matching over large video databases.;2014;2
Efficiently processing snapshot and continuous reverse k nearest neighbors queries.;2014;3
GRAIL: a scalable index for reachability queries in very large graphs.;2014;8
MapMerge: correlating independent schema mappings.;2014;0
Measuring structural similarity of semistructured data based on information-theoretic approaches.;2014;4
Mining frequent subgraphs over uncertain graph databases under probabilistic semantics.;2014;8
On the optimization of schedules for MapReduce workloads in the presence of shared scans.;2014;4
Parsimonious temporal aggregation.;2014;1
Query language-based inverses of schema mappings: semantics, computation, and closure properties.;2014;3
Real-time creation of bitmap indexes on streaming network data.;2014;3
SCOPE: parallel databases meet MapReduce.;2014;16
Scalability of write-ahead logging on multicore and multisocket hardware.;2014;20
Secure multidimensional range queries over outsourced data.;2014;24
Sort-sharing-aware query processing.;2014;1
Sorting networks on FPGAs.;2014;7
Spatial query processing for fuzzy objects.;2014;2
Special issue: best papers of VLDB 2010.;2014;0
Special section on large-scale analytics.;2014;0
The HaLoop approach to large-scale iterative data analysis.;2014;26
The exact distance to destination in undirected world.;2014;3
Towards certain fixes with editing rules and master data.;2014;16
Trie-join: a trie-based method for efficient string similarity joins.;2014;9
Type inference and type checking for queries over execution traces.;2014;0
Which sort orders are interesting?;2014;1
Windowed pq-grams for approximate joins of data-centric XML.;2014;3
gbase: an efficient analysis platform for large graphs.;2014;13
A survey on XML streaming evaluation techniques.;2014;5
Anytime approximation in probabilistic databases.;2014;4
Auditing a database under retention policies.;2014;3
Automating the database schema evolution process.;2014;12
Comparable dependencies over heterogeneous data.;2014;3
Computing weight constraint reachability in large networks.;2014;1
Differentially private histogram publication.;2014;25
Efficient processing of graph similarity queries with edit distance constraints.;2014;2
Efficiently adapting graphical models for selectivity estimation.;2014;1
Exploratory search framework for Web data sources.;2014;4
Extending the power of datalog recursion.;2014;2
Growing triples on trees: an XML-RDF hybrid model for annotated documents.;2014;2
High efficiency and quality: large graphs matching.;2014;8
Hybrid entity clustering using crowds and data.;2014;0
Joint entity resolution on multiple datasets.;2014;0
Keyword search on form results.;2014;0
Large-scale linked data integration using probabilistic reasoning and crowdsourcing.;2014;7
Lindex: a lattice-based index for graph databases.;2014;2
Mining frequent conjunctive queries using functional and inclusion dependencies.;2014;1
Modeling the execution semantics of stream processing engines with SECRET.;2014;6
Non-uniformity issues and workarounds in bounded-size sampling.;2014;1
OXPath: A language for scalable data extraction, automation, and crawling on the deep web.;2014;12
Optimal and efficient generalized twig pattern processing: a combination of preorder and postorder filterings.;2014;0
Outsourcing shortest distance computing with privacy protection.;2014;0
Pattern discovery in data streams under the time warping distance.;2014;4
QoS-aware optimization of sensor network queries.;2014;2
Recommending XML physical designs for XML databases.;2014;0
RemusDB: transparent high availability for database systems.;2014;12
Scalable and dynamically balanced shared-everything OLTP with physiological partitioning.;2014;8
Schema matching prediction with applications to data source discovery and dynamic ensembling.;2014;3
Similarity queries: their conceptual evaluation, transformations, and processing.;2014;9
Special issue on best papers of VLDB 2011.;2014;0
Special issue on structured and crowd-sourced data on the Web.;2014;0
Super-EGO: fast multi-dimensional similarity join.;2014;4
The ontological key: automatically understanding and integrating forms to access the deep Web.;2014;3
Top-k queries over web applications.;2014;1
UV-diagram: a voronoi diagram for uncertain spatial databases.;2014;2
YmalDB: exploring relational databases via result-driven recommendations.;2014;2
A Dataset Search Engine for the Research Document Corpus.;2014;3
A Deep Embedding of Queries into Ruby.;2014;0
A Foundation for Efficient Indoor Distance-Aware Query Processing.;2014;3
A Game-Theoretic Approach for High-Assurance of Data Trustworthiness in Sensor Networks.;2014;8
A General Method for Estimating Correlated Aggregates over a Data Stream.;2014;3
A Meta-language for MDX Queries in eLog Business Solution.;2014;0
A Self-Configuring Schema Matching System.;2014;7
Accelerating Range Queries for Brain Simulations.;2014;3
Accountability and Trust in Cooperative Information Systems.;2014;0
Accuracy-Aware Uncertain Stream Databases.;2014;0
Adaptive Windows for Duplicate Detection.;2014;9
Aggregate Query Answering on Possibilistic Data with Cardinality Constraints.;2014;2
An Efficient Graph Indexing Method.;2014;8
An Efficient Trie-based Method for Approximate Entity Extraction with Edit-Distance Constraints.;2014;3
Analyzing Query Optimization Process: Portraits of Join Enumeration Algorithms.;2014;0
Answering Why-not Questions on Top-k Queries.;2014;9
Approximate Shortest Distance Computing: A Query-Dependent Local Landmark Scheme.;2014;9
Approximate String Membership Checking: A Multiple Filter, Optimization-Based Approach.;2014;0
AskFuzzy: Attractive Visual Fuzzy Query Builder.;2014;1
Asking the Right Questions in Crowd Data Sourcing.;2014;3
Attribute-Based Subsequence Matching and Mining.;2014;1
AutoDict: Automated Dictionary Discovery.;2014;0
Automatic Extraction of Structured Web Data with Domain Knowledge.;2014;3
BestPeer++: A Peer-to-Peer Based Large-Scale Data Processing Platform.;2014;3
Bi-level Locality Sensitive Hashing for k-Nearest Neighbor Computation.;2014;8
Boolean Matrix Decomposition Problem: Theory, Variations and Applications to Data Engineering.;2014;3
Branch Code: A Labeling Scheme for Efficient Query Answering on Trees.;2014;0
CI-Rank: Ranking Keyword Search Results Based on Collective Importance.;2014;3
Community Detection with Edge Content in Social Media Networks.;2014;16
Correlation Support for Risk Evaluation in Databases.;2014;0
Cross Domain Search by Exploiting Wikipedia.;2014;0
DESKS: Direction-Aware Spatial Keyword Search.;2014;10
DObjects+: Enabling Privacy-Preserving Data Federation Services.;2014;0
DPCube: Releasing Differentially Private Data Cubes for Health Information.;2014;2
DRAGOON: An Information Accountability System for High-Performance Databases.;2014;1
Data Infrastructure at LinkedIn.;2014;5
Data Management Issues on the Semantic Web.;2014;3
Data3 - A Kinect Interface for OLAP Using Complex Event Processing.;2014;2
Detecting Clones, Copying and Reuse on the Web.;2014;2
Detecting Outliers in Sensor Networks Using the Geometric Approach.;2014;13
Differentially Private Histogram Publication.;2014;25
Differentially Private Spatial Decompositions.;2014;27
Discovering Conservation Rules.;2014;2
Discovering Multiple Clustering Solutions: Grouping Objects in Different Views of the Data.;2014;7
Discovering Threshold-based Frequent Closed Itemsets over Probabilistic Data.;2014;10
EUDEMON: A System for Online Video Frame Copy Detection by Earth Mover's Distance.;2014;0
Earlybird: Real-Time Search at Twitter.;2014;18
Effective Data Density Estimation in Ring-Based P2P Networks.;2014;0
Effective and Robust Pruning for Top-Down Join Enumeration Algorithms.;2014;6
Efficient Dual-Resolution Layer Indexing for Top-k Queries.;2014;3
Efficient Exact Similarity Searches Using Multiple Token Orderings.;2014;3
Efficient Graph Similarity Joins with Edit Distance Constraints.;2014;8
Efficient Similarity Search over Encrypted Data.;2014;28
Efficient Support of XQuery Update Facility in XML Enabled RDBMS.;2014;3
Efficient Threshold Monitoring for Distributed Probabilistic Data.;2014;5
Efficient Top-k Keyword Search in Graphs with Polynomial Delay.;2014;1
Efficient Versioning for Scientific Array Databases.;2014;5
Efficiently Monitoring Top-k Pairs over Sliding Windows.;2014;5
Ego-centric Graph Pattern Census.;2014;2
Emerging Graph Queries in Linked Data.;2014;3
Energy Efficient Storage Management Cooperated with Large Data Intensive Applications.;2014;3
Entity Search Strategies for Mashup Applications.;2014;1
Evaluating Probabilistic Queries over Uncertain Matching.;2014;0
Evaluation of Clusterings - Metrics and Visual Support.;2014;14
Exploiting Common Subexpressions for Cloud Query Processing.;2014;12
Extending Map-Reduce for Efficient Predicate-Based Sampling.;2014;11
Extracting Analyzing and Visualizing Triangle K-Core Motifs within Networks.;2014;11
F2DB: The Flash-Forward Database System.;2014;1
Fast SLCA and ELCA Computation for XML Keyword Queries Based on Set Intersection.;2014;13
Fuzzy Joins Using MapReduce.;2014;21
GSLPI: A Cost-Based Query Progress Indicator.;2014;8
GeoFeed: A Location Aware News Feed System.;2014;14
HiCS: High Contrast Subspaces for Density-Based Outlier Ranking.;2014;23
Horizontal Reduction: Instance-Level Dimensionality Reduction for Similarity Search in Large Document Databases.;2014;3
Horton: Online Query Execution Engine for Large Distributed Graphs.;2014;8
How Different is Big Data?;2014;5
ISOBAR Preconditioner for Effective and High-throughput Lossless Data Compression.;2014;14
Incorporating Duration Information for Trajectory Classification.;2014;2
Incremental Detection of Inconsistencies in Distributed Data.;2014;8
Integrating Frequent Pattern Mining from Multiple Data Domains for Classification.;2014;2
Interactive User Feedback in Ontology Matching Using Signature Vectors.;2014;12
Intuitive Interaction with Encrypted Query Execution in DataStorm.;2014;1
Iterative Graph Feature Mining for Graph Indexing.;2014;1
Joint Entity Resolution.;2014;9
Keyword Query Reformulation on Structured Data.;2014;3
LARS: A Location-Aware Recommender System.;2014;39
Learning Stochastic Models of Information Flow.;2014;3
Learning-based Query Performance Modeling and Prediction.;2014;14
Load Balancing for MapReduce-based Entity Resolution.;2014;22
Load Balancing in MapReduce Based on Scalable Cardinality Estimates.;2014;15
Lookup Tables: Fine-Grained Partitioning for Distributed Databases.;2014;11
LotusX: A Position-Aware XML Graphical Search System with Auto-Completion.;2014;0
M3: Stream Processing on Main-Memory MapReduce.;2014;13
MXQuery with Hardware Acceleration.;2014;0
Making Unstructured Data SPARQL Using Semantic Indexing in Oracle Database.;2014;1
Mapping XML to a Wide Sparse Table.;2014;1
Micro-Specialization in DBMSes.;2014;1
Mining Knowledge from Data: An Information Network Analysis Approach.;2014;4
Multi-query Stream Processing on FPGAs.;2014;4
Multi-version Concurrency via Timestamp Range Conflict Management.;2014;8
Multidimensional Analysis of Atypical Events in Cyber-Physical Data.;2014;4
NYAYA: A System Supporting the Uniform Management of Large Sets of Semantic Data.;2014;8
Obfuscating the Topical Intention in Enterprise Text Search.;2014;4
On Discovery of Traveling Companions from Streaming Trajectories.;2014;16
On Text Clustering with Side Information.;2014;5
On Top-k Structural Similarity Search.;2014;9
Optimization of Massive Pattern Queries by Dynamic Configuration Morphing.;2014;2
Optimizing Statistical Information Extraction Programs over Evolving Text.;2014;5
PRAGUE: Towards Blending Practical Visual Subgraph Query Formulation and Query Processing.;2014;3
Parallel Top-K Similarity Join Algorithms Using MapReduce.;2014;18
Parameter-Free Determination of Distance Thresholds for Metric Distance Constraints.;2014;2
Parametric Plan Caching Using Density-Based Clustering.;2014;0
Physically Independent Stream Merging.;2014;0
Predicting Approximate Protein-DNA Binding Cores Using Association Rule Mining.;2014;4
Privacy in Social Networks: How Risky is Your Social Graph?;2014;12
Privacy-Preserving and Content-Protecting Location Based Queries.;2014;10
Processing and Notifying Range Top-k Subscriptions.;2014;1
Processing of Rank Joins in Highly Distributed Systems.;2014;1
Project Daytona: Data Analytics as a Cloud Service.;2014;4
Provenance-Based Debugging and Drill-Down in Data-Oriented Workflows.;2014;4
Provenance-based Indexing Support in Micro-blog Platforms.;2014;5
Querying Uncertain Spatio-Temporal Data.;2014;14
Querying XML Data: As You Shape It.;2014;3
R2DB: A System for Querying and Visualizing Weighted RDF Graphs.;2014;0
Random Error Reduction in Similarity Search on Time Series: A Statistical Approach.;2014;3
Ranking Query Answers in Probabilistic Databases: Complexity and Efficient Algorithms.;2014;5
Reducing Uncertainty of Low-Sampling-Rate Trajectories.;2014;14
Relevance Matters: Capitalizing on Less (Top-k Matching in Publish/Subscribe).;2014;4
SMIX Live - A Self-Managing Index Infrastructure for Dynamic Workloads.;2014;0
SWST: A Disk Based Index for Sliding Window Spatio-Temporal Data.;2014;2
Scalable Multi-query Optimization for SPARQL.;2014;9
Scalable and Numerically Stable Descriptive Statistics in SystemML.;2014;3
Searching Uncertain Data Represented by Non-axis Parallel Gaussian Mixture Models.;2014;0
TEDAS: A Twitter-based Event Detection and Analysis System.;2014;49
Temporal Analytics on Big Data for Web Advertising.;2014;13
Temporal Support for Persistent Stored Modules.;2014;2
The Credit Suisse Meta-data Warehouse.;2014;1
The Future of Scientific Data Bases.;2014;1
The Min-dist Location Selection Query.;2014;4
Three-Level Processing of Multiple Aggregate Continuous Queries.;2014;4
Towards Multi-tenant Performance SLOs.;2014;17
Towards Preference-aware Relational Databases.;2014;4
Trust and Share: Trusted Information Sharing in Online Social Networks.;2014;4
Upgrading Uncompetitive Products Economically.;2014;0
Vectorwise: A Vectorized Analytical DBMS.;2014;5
Viewing the Web as a Distributed Knowledge Base.;2014;3
A demonstration of the G∗ graph database system.;2014;3
A generic database benchmarking service.;2014;2
A real-time abnormality detection system for intensive care management.;2014;1
A unified model for stable and temporal topic detection from social media data.;2014;6
AFFINITY: Efficiently querying statistical measures on time-series data.;2014;2
ASVTDECTOR: A practical near duplicate video retrieval system.;2014;1
